id,name,score1,score2
3256,Student_3256,98,91
3257,Student_3257,75,62
3258,Student_3258,77,98
3259,Student_3259,100,97
3260,Student_3260,69,70
3261,Student_3261,55,69
3262,Student_3262,80,59
3263,Student_3263,50,64
3264,Student_3264,50,94
3265,Student_3265,73,76
3266,Student_3266,76,57
3267,Student_3267,72,95
3268,Student_3268,75,61
3269,Student_3269,68,95
3270,Student_3270,76,63
3271,Student_3271,90,97
3272,Student_3272,60,69
3273,Student_3273,93,99
3274,Student_3274,72,70
3275,Student_3275,55,69
3276,Student_3276,65,97
3277,Student_3277,69,54
3278,Student_3278,93,64
3279,Student_3279,54,86
3280,Student_3280,53,54
3281,Student_3281,90,58
3282,Student_3282,53,51
3283,Student_3283,90,82
3284,Student_3284,65,55
3285,Student_3285,89,100
3286,Student_3286,70,92
3287,Student_3287,94,65
3288,Student_3288,69,90
3289,Student_3289,59,58
3290,Student_3290,84,75
3291,Student_3291,68,74
3292,Student_3292,67,70
3293,Student_3293,53,58
3294,Student_3294,77,95
3295,Student_3295,91,51
3296,Student_3296,69,81
3297,Student_3297,87,58
3298,Student_3298,68,54
3299,Student_3299,75,71
3300,Student_3300,82,100
3301,Student_3301,92,82
3302,Student_3302,89,62
3303,Student_3303,63,54
3304,Student_3304,77,51
3305,Student_3305,73,85
3306,Student_3306,55,88
3307,Student_3307,98,76
3308,Student_3308,90,100
3309,Student_3309,57,77
3310,Student_3310,57,94
3311,Student_3311,58,78
3312,Student_3312,89,97
3313,Student_3313,92,61
3314,Student_3314,75,90
3315,Student_3315,82,54
3316,Student_3316,58,85
3317,Student_3317,91,58
3318,Student_3318,51,93
3319,Student_3319,90,58
3320,Student_3320,100,57
3321,Student_3321,80,95
3322,Student_3322,79,65
3323,Student_3323,82,99
3324,Student_3324,92,64
3325,Student_3325,87,70
3326,Student_3326,71,100
3327,Student_3327,95,90
3328,Student_3328,81,50
3329,Student_3329,63,94
3330,Student_3330,68,92
3331,Student_3331,96,54
3332,Student_3332,85,61
3333,Student_3333,74,96
3334,Student_3334,94,67
3335,Student_3335,80,85
3336,Student_3336,73,59
3337,Student_3337,79,64
3338,Student_3338,83,58
3339,Student_3339,90,89
3340,Student_3340,86,100
3341,Student_3341,63,69
3342,Student_3342,60,71
3343,Student_3343,61,96
3344,Student_3344,68,57
3345,Student_3345,80,80
3346,Student_3346,95,60
3347,Student_3347,86,70
3348,Student_3348,81,73
3349,Student_3349,87,51
3350,Student_3350,51,53
3351,Student_3351,52,97
3352,Student_3352,81,83
3353,Student_3353,88,55
3354,Student_3354,64,75
3355,Student_3355,58,96
3356,Student_3356,51,79
3357,Student_3357,58,76
3358,Student_3358,55,50
3359,Student_3359,62,79
3360,Student_3360,60,52
3361,Student_3361,94,81
3362,Student_3362,62,72
3363,Student_3363,91,50
3364,Student_3364,54,76
3365,Student_3365,70,95
3366,Student_3366,90,59
3367,Student_3367,87,63
3368,Student_3368,68,93
3369,Student_3369,86,100
3370,Student_3370,95,99
3371,Student_3371,76,65
3372,Student_3372,94,96
3373,Student_3373,50,66
3374,Student_3374,60,91
3375,Student_3375,94,69
3376,Student_3376,84,52
3377,Student_3377,89,88
3378,Student_3378,75,94
3379,Student_3379,91,64
3380,Student_3380,71,55
3381,Student_3381,80,73
3382,Student_3382,79,56
3383,Student_3383,69,92
3384,Student_3384,62,86
3385,Student_3385,85,60
3386,Student_3386,50,70
3387,Student_3387,88,99
3388,Student_3388,73,54
3389,Student_3389,71,55
3390,Student_3390,54,51
3391,Student_3391,98,81
3392,Student_3392,100,84
3393,Student_3393,95,100
3394,Student_3394,75,51
3395,Student_3395,91,76
3396,Student_3396,51,73
3397,Student_3397,59,71
3398,Student_3398,79,92
3399,Student_3399,68,54
3400,Student_3400,86,71
3401,Student_3401,64,55
3402,Student_3402,89,75
3403,Student_3403,67,59
3404,Student_3404,64,90
3405,Student_3405,56,62
3406,Student_3406,62,61
3407,Student_3407,73,81
3408,Student_3408,57,53
3409,Student_3409,56,86
3410,Student_3410,59,80
3411,Student_3411,54,82
3412,Student_3412,76,86
3413,Student_3413,86,96
3414,Student_3414,65,100
3415,Student_3415,87,54
3416,Student_3416,54,76
3417,Student_3417,86,68
3418,Student_3418,84,81
3419,Student_3419,74,90
3420,Student_3420,50,78
3421,Student_3421,89,68
3422,Student_3422,53,63
3423,Student_3423,66,97
3424,Student_3424,73,70
3425,Student_3425,64,80
3426,Student_3426,74,94
3427,Student_3427,52,77
3428,Student_3428,71,92
3429,Student_3429,68,88
3430,Student_3430,85,89
3431,Student_3431,98,96
3432,Student_3432,89,69
3433,Student_3433,83,76
3434,Student_3434,78,66
3435,Student_3435,100,100
3436,Student_3436,63,65
3437,Student_3437,55,93
3438,Student_3438,50,58
3439,Student_3439,72,55
3440,Student_3440,61,65
3441,Student_3441,92,59
3442,Student_3442,61,64
3443,Student_3443,51,64
3444,Student_3444,56,87
3445,Student_3445,90,64
3446,Student_3446,61,90
3447,Student_3447,73,64
3448,Student_3448,61,58
3449,Student_3449,67,59
3450,Student_3450,57,69
3451,Student_3451,64,62
3452,Student_3452,100,75
3453,Student_3453,57,51
3454,Student_3454,50,66
3455,Student_3455,96,82
3456,Student_3456,67,99
3457,Student_3457,53,97
3458,Student_3458,78,88
3459,Student_3459,51,63
3460,Student_3460,54,57
3461,Student_3461,92,100
3462,Student_3462,64,51
3463,Student_3463,78,97
3464,Student_3464,69,90
3465,Student_3465,90,54
3466,Student_3466,68,55
3467,Student_3467,95,84
3468,Student_3468,64,100
3469,Student_3469,83,84
3470,Student_3470,73,96
3471,Student_3471,74,79
3472,Student_3472,73,94
3473,Student_3473,83,85
3474,Student_3474,91,54
3475,Student_3475,58,72
3476,Student_3476,91,87
3477,Student_3477,91,80
3478,Student_3478,68,96
3479,Student_3479,63,58
3480,Student_3480,97,57
3481,Student_3481,62,65
3482,Student_3482,100,68
3483,Student_3483,53,57
3484,Student_3484,100,64
3485,Student_3485,60,81
3486,Student_3486,66,86
3487,Student_3487,50,73
3488,Student_3488,55,90
3489,Student_3489,54,59
3490,Student_3490,84,91
3491,Student_3491,88,90
3492,Student_3492,99,80
3493,Student_3493,79,90
3494,Student_3494,51,50
3495,Student_3495,53,88
3496,Student_3496,66,54
3497,Student_3497,66,67
3498,Student_3498,92,50
3499,Student_3499,78,66
3500,Student_3500,58,55
3501,Student_3501,51,52
3502,Student_3502,97,81
3503,Student_3503,66,55
3504,Student_3504,63,93
3505,Student_3505,66,57
3506,Student_3506,85,99
3507,Student_3507,50,83
3508,Student_3508,67,85
3509,Student_3509,75,72
3510,Student_3510,84,79
3511,Student_3511,50,77
3512,Student_3512,75,59
3513,Student_3513,80,74
3514,Student_3514,58,86
3515,Student_3515,54,93
3516,Student_3516,72,50
3517,Student_3517,70,93
3518,Student_3518,70,81
3519,Student_3519,60,64
3520,Student_3520,100,79
3521,Student_3521,98,67
3522,Student_3522,83,90
3523,Student_3523,80,72
3524,Student_3524,79,80
3525,Student_3525,62,86
3526,Student_3526,63,54
3527,Student_3527,72,63
3528,Student_3528,89,63
3529,Student_3529,83,59
3530,Student_3530,100,71
3531,Student_3531,57,68
3532,Student_3532,88,72
3533,Student_3533,69,71
3534,Student_3534,92,86
3535,Student_3535,91,97
3536,Student_3536,52,81
3537,Student_3537,82,87
3538,Student_3538,66,52
3539,Student_3539,68,50
3540,Student_3540,69,76
3541,Student_3541,68,89
3542,Student_3542,85,97
3543,Student_3543,56,90
3544,Student_3544,70,81
3545,Student_3545,77,79
3546,Student_3546,87,81
3547,Student_3547,86,86
3548,Student_3548,88,76
3549,Student_3549,63,50
3550,Student_3550,86,72
3551,Student_3551,70,57
3552,Student_3552,54,81
3553,Student_3553,68,75
3554,Student_3554,69,59
3555,Student_3555,56,71
3556,Student_3556,52,87
3557,Student_3557,52,70
3558,Student_3558,74,58
3559,Student_3559,56,92
3560,Student_3560,84,98
3561,Student_3561,79,88
3562,Student_3562,79,95
3563,Student_3563,67,84
3564,Student_3564,98,98
3565,Student_3565,84,88
3566,Student_3566,64,75
3567,Student_3567,65,54
3568,Student_3568,61,86
3569,Student_3569,73,58
3570,Student_3570,74,83
3571,Student_3571,68,53
3572,Student_3572,85,98
3573,Student_3573,78,96
3574,Student_3574,59,54
3575,Student_3575,90,62
3576,Student_3576,99,68
3577,Student_3577,84,68
3578,Student_3578,55,83
3579,Student_3579,58,77
3580,Student_3580,97,69
3581,Student_3581,51,58
3582,Student_3582,55,72
3583,Student_3583,51,75
3584,Student_3584,60,63
3585,Student_3585,61,68
3586,Student_3586,63,53
3587,Student_3587,58,94
3588,Student_3588,52,79
3589,Student_3589,50,100
3590,Student_3590,88,69
3591,Student_3591,69,64
3592,Student_3592,90,80
3593,Student_3593,93,55
3594,Student_3594,84,57
3595,Student_3595,82,51
3596,Student_3596,56,72
3597,Student_3597,91,95
3598,Student_3598,75,69
3599,Student_3599,74,55
3600,Student_3600,93,79
3601,Student_3601,90,96
3602,Student_3602,87,79
3603,Student_3603,100,77
3604,Student_3604,100,78
3605,Student_3605,51,74
3606,Student_3606,69,92
3607,Student_3607,82,54
3608,Student_3608,64,77
3609,Student_3609,74,69
3610,Student_3610,91,59
3611,Student_3611,62,51
3612,Student_3612,77,85
3613,Student_3613,65,80
3614,Student_3614,92,67
3615,Student_3615,71,83
3616,Student_3616,78,92
3617,Student_3617,90,69
3618,Student_3618,84,77
3619,Student_3619,100,100
3620,Student_3620,59,98
3621,Student_3621,51,76
3622,Student_3622,95,87
3623,Student_3623,93,52
3624,Student_3624,70,53
3625,Student_3625,84,82
3626,Student_3626,63,88
3627,Student_3627,95,57
3628,Student_3628,85,62
3629,Student_3629,74,88
3630,Student_3630,86,57
3631,Student_3631,56,92
3632,Student_3632,67,75
3633,Student_3633,65,96
3634,Student_3634,61,53
3635,Student_3635,79,66
3636,Student_3636,71,60
3637,Student_3637,52,87
3638,Student_3638,84,51
3639,Student_3639,50,92
3640,Student_3640,88,53
3641,Student_3641,83,100
3642,Student_3642,63,70
3643,Student_3643,73,93
3644,Student_3644,71,76
3645,Student_3645,81,95
3646,Student_3646,83,69
3647,Student_3647,93,97
3648,Student_3648,92,84
3649,Student_3649,71,66
3650,Student_3650,85,86
3651,Student_3651,69,62
3652,Student_3652,100,63
3653,Student_3653,67,73
3654,Student_3654,67,81
3655,Student_3655,89,56
3656,Student_3656,90,88
3657,Student_3657,60,91
3658,Student_3658,57,92
3659,Student_3659,86,89
3660,Student_3660,53,58
3661,Student_3661,58,53
3662,Student_3662,71,75
3663,Student_3663,87,95
3664,Student_3664,82,88
3665,Student_3665,63,87
3666,Student_3666,88,99
3667,Student_3667,75,72
3668,Student_3668,71,79
3669,Student_3669,76,99
3670,Student_3670,92,80
3671,Student_3671,69,70
3672,Student_3672,50,89
3673,Student_3673,97,81
3674,Student_3674,88,74
3675,Student_3675,55,90
3676,Student_3676,81,66
3677,Student_3677,92,97
3678,Student_3678,68,98
3679,Student_3679,84,53
3680,Student_3680,89,89
3681,Student_3681,74,74
3682,Student_3682,58,100
3683,Student_3683,60,77
3684,Student_3684,60,75
3685,Student_3685,74,72
3686,Student_3686,90,65
3687,Student_3687,77,93
3688,Student_3688,91,73
3689,Student_3689,94,68
3690,Student_3690,57,50
3691,Student_3691,87,92
3692,Student_3692,54,61
3693,Student_3693,83,71
3694,Student_3694,100,82
3695,Student_3695,74,63
3696,Student_3696,75,76
3697,Student_3697,79,74
3698,Student_3698,100,88
3699,Student_3699,72,53
3700,Student_3700,61,63
3701,Student_3701,90,91
3702,Student_3702,90,51
3703,Student_3703,70,96
3704,Student_3704,69,92
3705,Student_3705,57,91
3706,Student_3706,97,58
3707,Student_3707,78,57
3708,Student_3708,84,78
3709,Student_3709,50,92
3710,Student_3710,79,56
3711,Student_3711,52,77
3712,Student_3712,85,58
3713,Student_3713,78,84
3714,Student_3714,55,56
3715,Student_3715,95,93
3716,Student_3716,63,63
3717,Student_3717,52,53
3718,Student_3718,90,85
3719,Student_3719,55,51
3720,Student_3720,78,66
3721,Student_3721,82,76
3722,Student_3722,87,61
3723,Student_3723,86,90
3724,Student_3724,53,87
3725,Student_3725,96,85
3726,Student_3726,58,65
3727,Student_3727,71,75
3728,Student_3728,50,89
3729,Student_3729,80,79
3730,Student_3730,70,55
3731,Student_3731,94,57
3732,Student_3732,83,95
3733,Student_3733,82,78
3734,Student_3734,86,60
3735,Student_3735,85,87
3736,Student_3736,89,65
3737,Student_3737,89,96
3738,Student_3738,94,95
3739,Student_3739,98,80
3740,Student_3740,56,54
3741,Student_3741,73,67
3742,Student_3742,87,95
3743,Student_3743,66,61
3744,Student_3744,67,53
3745,Student_3745,67,70
3746,Student_3746,96,93
3747,Student_3747,62,53
3748,Student_3748,61,71
3749,Student_3749,78,73
3750,Student_3750,95,89
3751,Student_3751,62,59
3752,Student_3752,93,85
3753,Student_3753,96,60
3754,Student_3754,99,54
3755,Student_3755,56,75
3756,Student_3756,94,64
3757,Student_3757,99,50
3758,Student_3758,62,98
3759,Student_3759,67,54
3760,Student_3760,77,92
3761,Student_3761,87,68
3762,Student_3762,60,75
3763,Student_3763,83,54
3764,Student_3764,97,76
3765,Student_3765,93,89
3766,Student_3766,81,67
3767,Student_3767,51,68
3768,Student_3768,84,84
3769,Student_3769,76,98
3770,Student_3770,78,50
3771,Student_3771,80,54
3772,Student_3772,98,65
3773,Student_3773,94,92
3774,Student_3774,89,67
3775,Student_3775,85,84
3776,Student_3776,65,66
3777,Student_3777,72,85
3778,Student_3778,81,62
3779,Student_3779,78,91
3780,Student_3780,54,91
3781,Student_3781,66,59
3782,Student_3782,62,79
3783,Student_3783,92,58
3784,Student_3784,69,51
3785,Student_3785,62,58
3786,Student_3786,64,88
3787,Student_3787,55,52
3788,Student_3788,75,76
3789,Student_3789,66,57
3790,Student_3790,60,87
3791,Student_3791,83,79
3792,Student_3792,68,53
3793,Student_3793,79,54
3794,Student_3794,63,55
3795,Student_3795,79,88
3796,Student_3796,55,86
3797,Student_3797,64,57
3798,Student_3798,82,71
3799,Student_3799,96,67
3800,Student_3800,71,85
3801,Student_3801,72,66
3802,Student_3802,66,51
3803,Student_3803,60,61
3804,Student_3804,78,95
3805,Student_3805,60,62
3806,Student_3806,97,60
3807,Student_3807,57,94
3808,Student_3808,60,98
3809,Student_3809,50,72
3810,Student_3810,68,75
3811,Student_3811,95,80
3812,Student_3812,60,61
3813,Student_3813,59,80
3814,Student_3814,90,88
3815,Student_3815,50,53
3816,Student_3816,59,75
3817,Student_3817,59,98
3818,Student_3818,53,51
3819,Student_3819,50,62
3820,Student_3820,77,62
3821,Student_3821,81,63
3822,Student_3822,98,76
3823,Student_3823,89,62
3824,Student_3824,50,59
3825,Student_3825,57,92
3826,Student_3826,97,69
3827,Student_3827,56,84
3828,Student_3828,78,61
3829,Student_3829,68,77
3830,Student_3830,91,75
3831,Student_3831,99,67
3832,Student_3832,56,69
3833,Student_3833,57,98
3834,Student_3834,62,62
3835,Student_3835,52,72
3836,Student_3836,95,88
3837,Student_3837,85,69
3838,Student_3838,60,53
3839,Student_3839,99,72
3840,Student_3840,99,57
3841,Student_3841,84,87
3842,Student_3842,76,54
3843,Student_3843,63,60
3844,Student_3844,70,94
3845,Student_3845,68,73
3846,Student_3846,55,100
3847,Student_3847,69,53
3848,Student_3848,63,84
3849,Student_3849,84,76
3850,Student_3850,88,86
3851,Student_3851,81,81
3852,Student_3852,51,64
3853,Student_3853,69,86
3854,Student_3854,74,81
3855,Student_3855,57,59
3856,Student_3856,71,53
3857,Student_3857,80,54
3858,Student_3858,70,96
3859,Student_3859,97,59
3860,Student_3860,50,53
3861,Student_3861,94,71
3862,Student_3862,82,50
3863,Student_3863,93,98
3864,Student_3864,52,87
3865,Student_3865,84,53
3866,Student_3866,76,64
3867,Student_3867,55,64
3868,Student_3868,84,54
3869,Student_3869,90,89
3870,Student_3870,56,62
3871,Student_3871,91,99
3872,Student_3872,57,61
3873,Student_3873,79,65
3874,Student_3874,59,54
3875,Student_3875,97,78
3876,Student_3876,58,61
3877,Student_3877,96,86
3878,Student_3878,60,73
3879,Student_3879,60,61
3880,Student_3880,80,72
3881,Student_3881,91,72
3882,Student_3882,77,79
3883,Student_3883,86,53
3884,Student_3884,63,79
3885,Student_3885,63,80
3886,Student_3886,65,52
3887,Student_3887,53,93
3888,Student_3888,82,60
3889,Student_3889,92,56
3890,Student_3890,61,63
3891,Student_3891,64,89
3892,Student_3892,67,88
3893,Student_3893,71,68
3894,Student_3894,97,78
3895,Student_3895,84,70
3896,Student_3896,51,51
3897,Student_3897,92,74
3898,Student_3898,80,59
3899,Student_3899,71,87
3900,Student_3900,83,82
3901,Student_3901,89,80
3902,Student_3902,79,84
3903,Student_3903,61,91
3904,Student_3904,68,99
3905,Student_3905,55,82
3906,Student_3906,70,57
3907,Student_3907,91,89
3908,Student_3908,62,55
3909,Student_3909,92,62
3910,Student_3910,66,88
3911,Student_3911,79,99
3912,Student_3912,56,72
3913,Student_3913,77,57
3914,Student_3914,76,56
3915,Student_3915,58,88
3916,Student_3916,77,79
3917,Student_3917,54,80
3918,Student_3918,72,74
3919,Student_3919,86,87
3920,Student_3920,68,90
3921,Student_3921,94,62
3922,Student_3922,83,64
3923,Student_3923,69,62
3924,Student_3924,68,51
3925,Student_3925,67,57
3926,Student_3926,68,63
3927,Student_3927,79,76
3928,Student_3928,58,66
3929,Student_3929,74,69
3930,Student_3930,68,61
3931,Student_3931,85,59
3932,Student_3932,85,70
3933,Student_3933,97,53
3934,Student_3934,77,68
3935,Student_3935,51,51
3936,Student_3936,68,83
3937,Student_3937,53,65
3938,Student_3938,86,99
3939,Student_3939,67,50
3940,Student_3940,84,65
3941,Student_3941,69,83
3942,Student_3942,76,89
3943,Student_3943,87,67
3944,Student_3944,65,65
3945,Student_3945,55,57
3946,Student_3946,65,98
3947,Student_3947,88,54
3948,Student_3948,55,79
3949,Student_3949,87,93
3950,Student_3950,70,94
3951,Student_3951,76,75
3952,Student_3952,66,88
3953,Student_3953,51,96
3954,Student_3954,57,100
3955,Student_3955,83,73
3956,Student_3956,94,79
3957,Student_3957,64,65
3958,Student_3958,94,75
3959,Student_3959,60,76
3960,Student_3960,70,92
3961,Student_3961,100,57
3962,Student_3962,64,89
3963,Student_3963,62,93
3964,Student_3964,75,75
3965,Student_3965,88,67
3966,Student_3966,59,88
3967,Student_3967,70,88
3968,Student_3968,73,83
3969,Student_3969,58,69
3970,Student_3970,78,68
3971,Student_3971,83,100
3972,Student_3972,99,97
3973,Student_3973,78,92
3974,Student_3974,73,97
3975,Student_3975,77,97
3976,Student_3976,62,87
3977,Student_3977,84,57
3978,Student_3978,81,61
3979,Student_3979,94,94
3980,Student_3980,58,96
3981,Student_3981,83,71
3982,Student_3982,94,56
3983,Student_3983,85,90
3984,Student_3984,60,52
3985,Student_3985,93,95
3986,Student_3986,63,59
3987,Student_3987,94,78
3988,Student_3988,95,71
3989,Student_3989,61,60
3990,Student_3990,79,63
3991,Student_3991,77,67
3992,Student_3992,70,94
3993,Student_3993,64,61
3994,Student_3994,53,82
3995,Student_3995,71,89
3996,Student_3996,89,55
3997,Student_3997,59,61
3998,Student_3998,56,68
3999,Student_3999,52,92
4000,Student_4000,73,55
4001,Student_4001,89,82
4002,Student_4002,64,56
4003,Student_4003,70,57
4004,Student_4004,57,80
4005,Student_4005,100,80
4006,Student_4006,84,59
4007,Student_4007,94,64
4008,Student_4008,64,88
4009,Student_4009,71,50
4010,Student_4010,58,99
4011,Student_4011,67,96
4012,Student_4012,92,96
4013,Student_4013,64,81
4014,Student_4014,61,77
4015,Student_4015,51,72
4016,Student_4016,57,68
4017,Student_4017,80,66
4018,Student_4018,56,89
4019,Student_4019,70,71
4020,Student_4020,78,88
4021,Student_4021,91,68
4022,Student_4022,57,82
4023,Student_4023,96,76
4024,Student_4024,55,99
4025,Student_4025,65,60
4026,Student_4026,90,64
4027,Student_4027,86,53
4028,Student_4028,76,83
4029,Student_4029,70,79
4030,Student_4030,58,50
4031,Student_4031,79,77
4032,Student_4032,70,67
4033,Student_4033,95,78
4034,Student_4034,92,54
4035,Student_4035,99,72
4036,Student_4036,52,68
4037,Student_4037,83,100
4038,Student_4038,66,57
4039,Student_4039,74,89
4040,Student_4040,63,54
4041,Student_4041,82,90
4042,Student_4042,74,96
4043,Student_4043,97,67
4044,Student_4044,54,93
4045,Student_4045,90,92
4046,Student_4046,73,73
4047,Student_4047,55,62
4048,Student_4048,78,80
4049,Student_4049,61,61
4050,Student_4050,99,88
4051,Student_4051,89,88
